detail_id,transaction_id,item_id,quantity
4062,T0000003977,S001,3
4063,T0000003978,S001,1
4064,T0000003979,S003,1
4065,T0000003980,S002,1
4066,T0000003981,S002,1
4067,T0000003982,S001,1
4068,T0000003983,S003,1
4069,T0000003984,S002,1
4070,T0000003985,S003,1
4071,T0000003986,S004,1
4072,T0000003987,S002,2
4073,T0000003988,S001,1
4074,T0000003989,S002,1
4075,T0000003990,S005,1
4076,T0000003990,S005,1
4077,T0000003991,S002,1
4078,T0000003992,S004,1
4079,T0000003993,S002,2
4080,T0000003994,S004,1
4081,T0000003995,S001,2
4082,T0000003996,S004,1
4083,T0000003997,S003,1
4084,T0000003998,S002,1
4085,T0000003999,S004,1
4086,T0000004000,S001,1
4087,T0000004001,S005,1
4088,T0000004002,S005,1
4089,T0000004003,S002,1
4090,T0000004004,S004,1
4091,T0000004005,S001,1
4092,T0000004006,S001,1
4093,T0000004007,S005,1
4094,T0000004008,S001,1
4095,T0000004009,S005,1
4096,T0000004010,S004,1
4097,T0000004011,S001,1
4098,T0000004012,S005,1
4099,T0000004013,S005,1
4100,T0000004014,S005,1
4101,T0000004015,S002,1
4102,T0000004016,S002,1
4103,T0000004017,S005,1
4104,T0000004018,S004,1
4105,T0000004019,S005,1
4106,T0000004019,S005,1
4107,T0000004020,S002,2
4108,T0000004021,S005,1
4109,T0000004022,S001,1
4110,T0000004023,S005,1
4111,T0000004024,S001,2
4112,T0000004025,S003,1
4113,T0000004026,S001,1
4114,T0000004027,S001,1
4115,T0000004028,S003,1
4116,T0000004029,S001,1
4117,T0000004030,S002,1
4118,T0000004031,S003,1
4119,T0000004032,S001,1
4120,T0000004033,S004,1
4121,T0000004034,S005,1
4122,T0000004035,S001,1
4123,T0000004036,S001,2
4124,T0000004037,S005,1
4125,T0000004038,S003,2
4126,T0000004039,S001,1
4127,T0000004040,S001,3
4128,T0000004041,S001,1
4129,T0000004042,S004,1
4130,T0000004043,S004,1
4131,T0000004044,S005,1
4132,T0000004045,S003,1
4133,T0000004046,S004,1
4134,T0000004047,S004,1
4135,T0000004048,S005,1
4136,T0000004049,S001,2
4137,T0000004050,S001,1
4138,T0000004051,S002,1
4139,T0000004051,S003,1
4140,T0000004052,S001,1
4141,T0000004053,S001,2
4142,T0000004054,S001,1
4143,T0000004055,S001,2
4144,T0000004056,S002,1
4145,T0000004057,S001,1
4146,T0000004058,S003,1
4147,T0000004059,S001,2
4148,T0000004060,S001,1
4149,T0000004061,S002,1
4150,T0000004062,S003,1
4151,T0000004063,S002,1
4152,T0000004064,S001,1
4153,T0000004065,S001,3
4154,T0000004066,S002,3
4155,T0000004067,S005,1
4156,T0000004068,S002,2
4157,T0000004069,S002,1
4158,T0000004070,S001,1
4159,T0000004071,S001,1
4160,T0000004072,S003,1
4161,T0000004073,S005,1
4162,T0000004074,S005,1
4163,T0000004075,S002,2
4164,T0000004076,S005,1
4165,T0000004077,S005,1
4166,T0000004078,S005,1
4167,T0000004079,S003,2
4168,T0000004080,S002,1
4169,T0000004081,S003,1
4170,T0000004082,S001,2
4171,T0000004083,S001,1
4172,T0000004084,S002,2
4173,T0000004085,S003,1
4174,T0000004086,S002,1
4175,T0000004087,S001,1
4176,T0000004088,S001,1
4177,T0000004089,S001,1
4178,T0000004090,S004,1
4179,T0000004091,S002,1
4180,T0000004092,S001,1
4181,T0000004093,S005,1
4182,T0000004094,S005,1
4183,T0000004095,S002,1
4184,T0000004096,S003,2
4185,T0000004097,S002,1
4186,T0000004098,S005,1
4187,T0000004099,S001,1
4188,T0000004100,S001,1
4189,T0000004101,S001,1
4190,T0000004102,S003,1
4191,T0000004103,S005,1
4192,T0000004104,S001,1
4193,T0000004105,S002,1
4194,T0000004106,S004,1
4195,T0000004107,S004,1
4196,T0000004108,S001,1
4197,T0000004109,S001,1
4198,T0000004110,S001,1
4199,T0000004111,S005,1
4200,T0000004112,S003,2
4201,T0000004113,S001,2
4202,T0000004114,S005,2
4203,T0000004115,S001,1
4204,T0000004116,S004,2
4205,T0000004117,S004,1
4206,T0000004118,S005,1
4207,T0000004119,S003,2
4208,T0000004120,S002,2
4209,T0000004121,S003,1
4210,T0000004122,S001,1
4211,T0000004123,S005,1
4212,T0000004124,S004,1
4213,T0000004125,S005,1
4214,T0000004126,S001,1
4215,T0000004127,S001,1
4216,T0000004128,S005,1
4217,T0000004129,S005,1
4218,T0000004130,S002,2
4219,T0000004131,S003,1
4220,T0000004132,S002,1
4221,T0000004133,S001,1
4222,T0000004133,S001,1
4223,T0000004133,S001,4
4224,T0000004134,S005,1
4225,T0000004135,S003,1
4226,T0000004136,S001,1
4227,T0000004137,S005,1
4228,T0000004138,S003,1
4229,T0000004139,S001,2
4230,T0000004140,S005,1
4231,T0000004141,S004,1
4232,T0000004142,S005,1
4233,T0000004143,S002,1
4234,T0000004144,S002,1
4235,T0000004145,S005,1
4236,T0000004146,S002,1
4237,T0000004147,S001,1
4238,T0000004148,S005,1
4239,T0000004149,S005,1
4240,T0000004150,S001,1
4241,T0000004151,S001,2
4242,T0000004152,S001,1
4243,T0000004153,S003,2
4244,T0000004154,S001,1
4245,T0000004154,S005,2
4246,T0000004155,S003,1
4247,T0000004156,S004,1
4248,T0000004157,S005,1
4249,T0000004158,S002,1
4250,T0000004159,S005,1
4251,T0000004160,S001,2
4252,T0000004161,S005,1
4253,T0000004162,S005,1
4254,T0000004163,S005,1
4255,T0000004164,S004,1
4256,T0000004164,S004,1
4257,T0000004165,S003,2
4258,T0000004166,S001,1
4259,T0000004167,S002,1
4260,T0000004168,S002,1
4261,T0000004169,S001,1
4262,T0000004170,S005,1
4263,T0000004171,S003,1
4264,T0000004172,S002,1
4265,T0000004173,S005,1
4266,T0000004174,S004,1
4267,T0000004175,S003,1
4268,T0000004176,S001,2
4269,T0000004177,S001,1
4270,T0000004178,S001,1
4271,T0000004179,S003,1
4272,T0000004180,S003,1
4273,T0000004181,S005,1
4274,T0000004182,S001,1
4275,T0000004183,S003,1
4276,T0000004183,S001,3
4277,T0000004184,S005,1
4278,T0000004185,S002,1
4279,T0000004186,S001,1
4280,T0000004187,S001,2
4281,T0000004188,S002,2
4282,T0000004189,S001,1
4283,T0000004190,S001,1
4284,T0000004191,S001,1
4285,T0000004192,S004,1
4286,T0000004193,S004,1
4287,T0000004194,S004,1
4288,T0000004195,S005,1
4289,T0000004196,S002,1
4290,T0000004197,S003,1
4291,T0000004198,S005,1
4292,T0000004199,S001,1
4293,T0000004200,S001,1
4294,T0000004201,S005,1
4295,T0000004202,S001,1
4296,T0000004203,S002,1
4297,T0000004204,S004,1
4298,T0000004205,S005,1
4299,T0000004206,S001,1
4300,T0000004207,S002,1
4301,T0000004208,S001,1
4302,T0000004209,S005,1
4303,T0000004210,S005,1
4304,T0000004211,S001,1
4305,T0000004212,S001,1
4306,T0000004213,S002,1
4307,T0000004214,S004,1
4308,T0000004215,S003,1
4309,T0000004216,S004,2
4310,T0000004217,S002,1
4311,T0000004218,S001,1
4312,T0000004219,S005,1
4313,T0000004220,S002,1
4314,T0000004221,S001,1
4315,T0000004222,S005,1
4316,T0000004223,S002,2
4317,T0000004224,S001,1
4318,T0000004225,S003,1
4319,T0000004226,S001,1
4320,T0000004227,S002,1
4321,T0000004228,S001,1
4322,T0000004229,S005,1
4323,T0000004230,S001,1
4324,T0000004231,S003,1
4325,T0000004232,S002,1
4326,T0000004233,S001,2
4327,T0000004234,S004,1
4328,T0000004235,S001,1
4329,T0000004236,S005,1
4330,T0000004237,S003,2
4331,T0000004238,S002,2
4332,T0000004239,S005,1
4333,T0000004240,S002,1
4334,T0000004241,S002,1
4335,T0000004242,S001,1
4336,T0000004243,S005,1
4337,T0000004244,S001,1
4338,T0000004245,S005,1
4339,T0000004246,S001,1
4340,T0000004247,S004,1
4341,T0000004247,S005,1
4342,T0000004248,S001,1
4343,T0000004249,S002,1
4344,T0000004250,S001,1
4345,T0000004251,S004,1
4346,T0000004252,S001,3
4347,T0000004253,S002,1
4348,T0000004254,S005,1
4349,T0000004255,S001,1
4350,T0000004256,S001,2
4351,T0000004257,S001,1
4352,T0000004258,S005,1
4353,T0000004259,S002,1
4354,T0000004260,S001,1
4355,T0000004261,S001,2
4356,T0000004262,S001,1
4357,T0000004263,S002,1
4358,T0000004264,S001,1
4359,T0000004265,S004,1
4360,T0000004266,S001,3
4361,T0000004267,S002,1
4362,T0000004268,S002,1
4363,T0000004269,S001,2
4364,T0000004270,S004,1
4365,T0000004271,S002,1
4366,T0000004272,S001,2
4367,T0000004273,S002,2
4368,T0000004274,S005,1
4369,T0000004275,S001,1
4370,T0000004276,S005,1
4371,T0000004277,S002,1
4372,T0000004277,S001,1
4373,T0000004278,S003,1
4374,T0000004279,S001,2
4375,T0000004280,S003,1
4376,T0000004281,S001,2
4377,T0000004282,S005,1
4378,T0000004283,S005,1
4379,T0000004284,S002,1
4380,T0000004285,S005,1
4381,T0000004286,S004,1
4382,T0000004287,S001,3
4383,T0000004288,S001,2
4384,T0000004288,S001,1
4385,T0000004289,S004,2
4386,T0000004290,S001,3
4387,T0000004291,S004,1
4388,T0000004292,S001,2
4389,T0000004293,S001,1
4390,T0000004294,S002,1
4391,T0000004295,S001,1
4392,T0000004296,S001,4
4393,T0000004297,S005,1
4394,T0000004298,S002,2
4395,T0000004298,S005,1
4396,T0000004299,S001,1
4397,T0000004300,S002,1
4398,T0000004301,S005,1
4399,T0000004302,S001,1
4400,T0000004303,S002,1
4401,T0000004303,S002,1
4402,T0000004304,S005,1
4403,T0000004305,S005,1
4404,T0000004306,S004,1
4405,T0000004307,S002,1
4406,T0000004308,S005,1
4407,T0000004308,S001,4
4408,T0000004309,S005,1
4409,T0000004310,S004,1
4410,T0000004311,S001,1
4411,T0000004312,S005,1
4412,T0000004313,S001,1
4413,T0000004314,S001,1
4414,T0000004315,S005,1
4415,T0000004316,S002,3
4416,T0000004317,S003,1
4417,T0000004318,S003,1
4418,T0000004319,S004,1
4419,T0000004320,S002,1
4420,T0000004321,S001,1
4421,T0000004322,S001,1
4422,T0000004323,S005,1
4423,T0000004323,S002,1
4424,T0000004324,S005,1
4425,T0000004325,S002,1
4426,T0000004326,S004,1
4427,T0000004327,S002,1
4428,T0000004328,S003,1
4429,T0000004329,S002,1
4430,T0000004330,S004,1
4431,T0000004331,S001,3
4432,T0000004332,S005,1
4433,T0000004333,S002,2
4434,T0000004334,S005,1
4435,T0000004335,S005,1
4436,T0000004336,S004,1
4437,T0000004337,S002,1
4438,T0000004337,S004,1
4439,T0000004338,S003,1
4440,T0000004339,S004,1
4441,T0000004340,S001,1
4442,T0000004341,S004,1
4443,T0000004342,S001,1
4444,T0000004343,S002,1
4445,T0000004344,S001,1
4446,T0000004345,S002,2
4447,T0000004346,S003,1
4448,T0000004347,S002,1
4449,T0000004348,S005,1
4450,T0000004349,S001,1
4451,T0000004350,S001,1
4452,T0000004351,S002,1
4453,T0000004352,S001,2
4454,T0000004353,S001,1
4455,T0000004354,S001,1
4456,T0000004355,S003,1
4457,T0000004356,S005,1
4458,T0000004357,S005,1
4459,T0000004358,S005,1
4460,T0000004359,S002,1
4461,T0000004360,S001,2
4462,T0000004361,S003,2
4463,T0000004362,S002,1
4464,T0000004363,S002,1
4465,T0000004364,S001,1
4466,T0000004365,S005,1
4467,T0000004366,S004,1
4468,T0000004367,S002,1
4469,T0000004368,S002,1
4470,T0000004369,S003,1
4471,T0000004369,S003,1
4472,T0000004370,S001,1
4473,T0000004371,S001,2
4474,T0000004372,S003,2
4475,T0000004373,S003,1
4476,T0000004374,S002,1
4477,T0000004375,S002,1
4478,T0000004376,S003,1
4479,T0000004377,S005,1
4480,T0000004378,S003,1
4481,T0000004379,S005,1
4482,T0000004380,S005,1
4483,T0000004381,S005,1
4484,T0000004382,S005,1
4485,T0000004383,S001,1
4486,T0000004384,S002,1
4487,T0000004385,S001,1
4488,T0000004386,S001,2
4489,T0000004386,S002,1
4490,T0000004387,S005,1
4491,T0000004388,S001,1
4492,T0000004389,S004,1
4493,T0000004390,S005,1
4494,T0000004391,S004,1
4495,T0000004392,S001,1
4496,T0000004393,S004,1
4497,T0000004394,S005,1
4498,T0000004395,S003,1
4499,T0000004396,S004,1
4500,T0000004397,S001,1
4501,T0000004398,S002,1
4502,T0000004399,S002,1
4503,T0000004400,S003,1
4504,T0000004401,S002,1
4505,T0000004402,S003,1
4506,T0000004403,S002,1
4507,T0000004404,S001,1
4508,T0000004405,S005,1
4509,T0000004406,S001,1
4510,T0000004407,S004,1
4511,T0000004408,S005,1
4512,T0000004409,S003,1
4513,T0000004410,S001,1
4514,T0000004411,S005,1
4515,T0000004411,S005,1
4516,T0000004412,S005,1
4517,T0000004413,S001,3
4518,T0000004414,S001,1
4519,T0000004415,S001,1
4520,T0000004416,S005,1
4521,T0000004417,S001,1
4522,T0000004417,S003,1
4523,T0000004418,S005,1
4524,T0000004419,S005,1
4525,T0000004420,S004,1
4526,T0000004421,S002,1
4527,T0000004422,S001,1
4528,T0000004423,S001,1
4529,T0000004424,S004,1
4530,T0000004425,S001,3
4531,T0000004426,S005,1
4532,T0000004427,S001,1
4533,T0000004428,S004,1
4534,T0000004429,S001,1
4535,T0000004429,S001,2
4536,T0000004430,S005,1
4537,T0000004431,S005,1
4538,T0000004432,S002,1
4539,T0000004433,S001,1
4540,T0000004434,S001,1
4541,T0000004435,S003,1
4542,T0000004436,S003,1
4543,T0000004437,S005,1
4544,T0000004438,S003,1
4545,T0000004439,S001,1
4546,T0000004440,S004,1
4547,T0000004441,S004,1
4548,T0000004442,S005,1
4549,T0000004443,S005,1
4550,T0000004444,S001,2
4551,T0000004445,S005,1
4552,T0000004446,S004,1
4553,T0000004447,S001,1
4554,T0000004448,S005,1
4555,T0000004449,S002,3
4556,T0000004450,S005,1
4557,T0000004451,S005,2
4558,T0000004452,S003,1
4559,T0000004453,S001,1
4560,T0000004454,S005,1
4561,T0000004455,S005,1
4562,T0000004456,S003,1
4563,T0000004457,S001,1
4564,T0000004458,S004,1
4565,T0000004459,S001,1
4566,T0000004460,S004,1
4567,T0000004461,S005,1
4568,T0000004462,S002,1
4569,T0000004463,S002,3
4570,T0000004464,S005,1
4571,T0000004465,S003,1
4572,T0000004466,S001,1
4573,T0000004467,S001,1
4574,T0000004467,S002,1
4575,T0000004468,S002,1
4576,T0000004469,S002,1
4577,T0000004470,S004,1
4578,T0000004471,S002,1
4579,T0000004472,S005,1
4580,T0000004473,S004,1
4581,T0000004474,S003,1
4582,T0000004475,S005,1
4583,T0000004476,S001,2
4584,T0000004477,S005,1
4585,T0000004477,S005,1
4586,T0000004478,S002,1
4587,T0000004479,S001,1
4588,T0000004480,S005,1
4589,T0000004481,S005,1
4590,T0000004482,S002,1
4591,T0000004483,S001,1
4592,T0000004484,S001,1
4593,T0000004485,S001,2
4594,T0000004486,S005,1
4595,T0000004487,S002,2
4596,T0000004488,S001,1
4597,T0000004489,S001,1
4598,T0000004490,S003,2
4599,T0000004491,S005,1
4600,T0000004492,S005,1
4601,T0000004492,S002,1
4602,T0000004493,S004,1
4603,T0000004494,S004,1
4604,T0000004495,S004,1
4605,T0000004496,S003,1
4606,T0000004497,S001,2
4607,T0000004498,S001,1
4608,T0000004499,S002,1
4609,T0000004500,S002,1
4610,T0000004501,S003,1
4611,T0000004502,S001,1
4612,T0000004503,S003,1
4613,T0000004504,S005,1
4614,T0000004505,S004,1
4615,T0000004506,S005,1
4616,T0000004507,S001,3
4617,T0000004508,S001,2
4618,T0000004509,S001,3
4619,T0000004510,S005,1
4620,T0000004511,S003,1
4621,T0000004511,S001,1
4622,T0000004512,S003,1
4623,T0000004513,S001,1
4624,T0000004514,S002,1
4625,T0000004515,S002,2
4626,T0000004516,S003,1
4627,T0000004517,S002,1
4628,T0000004518,S003,1
4629,T0000004519,S002,1
4630,T0000004520,S002,3
4631,T0000004521,S005,1
4632,T0000004522,S005,1
4633,T0000004523,S004,1
4634,T0000004524,S002,1
4635,T0000004525,S005,1
4636,T0000004526,S005,1
4637,T0000004527,S002,1
4638,T0000004528,S002,1
4639,T0000004529,S001,1
4640,T0000004530,S003,1
4641,T0000004530,S001,1
4642,T0000004531,S001,1
4643,T0000004532,S001,1
4644,T0000004532,S001,2
4645,T0000004533,S001,1
4646,T0000004534,S004,1
4647,T0000004535,S005,1
4648,T0000004536,S001,1
4649,T0000004537,S005,1
4650,T0000004538,S005,1
4651,T0000004538,S001,2
4652,T0000004539,S004,1
4653,T0000004540,S002,1
4654,T0000004541,S005,1
4655,T0000004542,S002,1
4656,T0000004543,S005,1
4657,T0000004544,S002,1
4658,T0000004544,S002,1
4659,T0000004545,S005,1
4660,T0000004546,S001,1
4661,T0000004547,S005,1
4662,T0000004548,S004,1
4663,T0000004549,S003,1
4664,T0000004550,S001,1
4665,T0000004551,S004,1
4666,T0000004552,S005,1
4667,T0000004553,S003,1
4668,T0000004554,S005,1
4669,T0000004555,S004,1
4670,T0000004556,S005,1
4671,T0000004557,S002,2
4672,T0000004558,S003,1
4673,T0000004559,S001,1
4674,T0000004560,S002,1
4675,T0000004561,S005,1
4676,T0000004562,S001,1
4677,T0000004563,S005,1
4678,T0000004564,S004,1
4679,T0000004565,S001,1
4680,T0000004566,S005,1
4681,T0000004567,S005,1
4682,T0000004568,S003,1
4683,T0000004569,S003,2
4684,T0000004570,S001,1
4685,T0000004571,S002,2
4686,T0000004572,S001,2
4687,T0000004572,S002,1
4688,T0000004573,S002,1
4689,T0000004574,S001,3
4690,T0000004575,S002,1
4691,T0000004576,S002,1
4692,T0000004577,S003,2
4693,T0000004578,S005,1
4694,T0000004579,S003,1
4695,T0000004580,S002,1
4696,T0000004581,S003,1
4697,T0000004582,S005,1
4698,T0000004583,S005,1
4699,T0000004584,S005,1
4700,T0000004585,S005,1
4701,T0000004586,S002,1
4702,T0000004587,S001,1
4703,T0000004587,S004,1
4704,T0000004588,S005,1
4705,T0000004588,S002,1
4706,T0000004589,S001,1
4707,T0000004590,S001,2
4708,T0000004591,S005,1
4709,T0000004592,S002,1
4710,T0000004593,S002,2
4711,T0000004594,S001,1
4712,T0000004595,S004,1
4713,T0000004596,S002,1
4714,T0000004597,S005,1
4715,T0000004598,S005,1
4716,T0000004599,S002,1
4717,T0000004600,S001,1
4718,T0000004601,S005,1
4719,T0000004602,S005,1
4720,T0000004603,S001,1
4721,T0000004604,S002,2
4722,T0000004605,S005,1
4723,T0000004606,S002,1
4724,T0000004607,S004,1
4725,T0000004608,S002,1
4726,T0000004609,S002,1
4727,T0000004610,S003,1
4728,T0000004611,S002,1
4729,T0000004612,S001,1
4730,T0000004613,S002,1
4731,T0000004614,S001,1
4732,T0000004615,S002,2
4733,T0000004616,S005,1
4734,T0000004617,S005,1
4735,T0000004618,S001,2
4736,T0000004619,S001,1
4737,T0000004620,S002,1
4738,T0000004621,S004,1
4739,T0000004621,S004,1
4740,T0000004622,S004,1
4741,T0000004623,S001,1
4742,T0000004624,S003,1
4743,T0000004625,S005,1
4744,T0000004626,S003,1
4745,T0000004627,S001,1
4746,T0000004628,S002,1
4747,T0000004629,S002,1
4748,T0000004630,S002,1
4749,T0000004631,S004,2
4750,T0000004632,S005,1
4751,T0000004633,S001,1
4752,T0000004634,S005,1
4753,T0000004635,S001,1
4754,T0000004636,S002,1
4755,T0000004637,S005,1
4756,T0000004638,S001,2
4757,T0000004639,S003,1
4758,T0000004640,S005,1
4759,T0000004641,S001,2
4760,T0000004642,S005,1
4761,T0000004643,S004,1
4762,T0000004644,S004,1
4763,T0000004645,S003,1
4764,T0000004646,S002,1
4765,T0000004647,S003,1
4766,T0000004648,S001,2
4767,T0000004649,S001,1
4768,T0000004650,S001,1
4769,T0000004651,S001,2
4770,T0000004652,S003,1
4771,T0000004653,S002,1
4772,T0000004654,S003,1
4773,T0000004655,S003,1
4774,T0000004656,S002,1
4775,T0000004657,S005,1
4776,T0000004658,S001,1
4777,T0000004658,S003,1
4778,T0000004659,S001,2
4779,T0000004660,S001,1
4780,T0000004661,S001,2
4781,T0000004662,S005,1
4782,T0000004663,S002,1
4783,T0000004664,S004,1
4784,T0000004664,S004,1
4785,T0000004665,S005,1
4786,T0000004666,S001,2
4787,T0000004667,S001,1
4788,T0000004668,S002,1
4789,T0000004669,S003,1
4790,T0000004670,S001,1
4791,T0000004671,S004,1
4792,T0000004672,S001,1
4793,T0000004673,S004,1
4794,T0000004674,S003,2
4795,T0000004675,S001,1
4796,T0000004676,S001,2
4797,T0000004677,S001,1
4798,T0000004678,S003,1
4799,T0000004679,S005,1
4800,T0000004680,S002,1
4801,T0000004681,S001,2
4802,T0000004682,S001,1
4803,T0000004683,S005,1
4804,T0000004684,S001,1
4805,T0000004685,S001,1
4806,T0000004686,S002,1
4807,T0000004687,S001,1
4808,T0000004688,S005,1
4809,T0000004689,S002,1
4810,T0000004690,S001,3
4811,T0000004690,S002,1
4812,T0000004691,S005,1
4813,T0000004692,S005,1
4814,T0000004693,S005,1
4815,T0000004693,S004,1
4816,T0000004694,S003,1
4817,T0000004695,S001,2
4818,T0000004696,S003,1
4819,T0000004697,S005,1
4820,T0000004698,S001,1
4821,T0000004699,S004,1
4822,T0000004700,S004,1
4823,T0000004701,S004,1
4824,T0000004702,S004,1
4825,T0000004703,S002,2
4826,T0000004704,S001,1
4827,T0000004705,S001,1
4828,T0000004706,S004,1
4829,T0000004707,S002,1
4830,T0000004708,S002,2
4831,T0000004709,S001,2
4832,T0000004710,S001,1
4833,T0000004711,S005,1
4834,T0000004712,S003,1
4835,T0000004713,S003,1
4836,T0000004714,S001,1
4837,T0000004715,S001,1
4838,T0000004716,S005,1
4839,T0000004717,S005,1
4840,T0000004718,S005,1
4841,T0000004719,S001,1
4842,T0000004720,S005,1
4843,T0000004721,S001,2
4844,T0000004722,S001,1
4845,T0000004723,S001,1
4846,T0000004724,S001,1
4847,T0000004725,S005,1
4848,T0000004726,S003,1
4849,T0000004727,S004,1
4850,T0000004728,S002,1
4851,T0000004729,S001,2
4852,T0000004730,S002,1
4853,T0000004731,S001,1
4854,T0000004732,S005,1
4855,T0000004733,S005,1
4856,T0000004734,S004,1
4857,T0000004735,S002,1
4858,T0000004736,S005,1
4859,T0000004737,S002,1
4860,T0000004738,S001,1
4861,T0000004739,S004,1
4862,T0000004740,S003,1
4863,T0000004741,S004,1
4864,T0000004742,S003,1
4865,T0000004743,S001,2
4866,T0000004744,S003,1
4867,T0000004745,S005,1
4868,T0000004746,S002,1
4869,T0000004747,S005,1
4870,T0000004748,S002,1
4871,T0000004749,S005,1
4872,T0000004750,S005,1
4873,T0000004751,S004,1
4874,T0000004752,S005,1
4875,T0000004753,S002,1
4876,T0000004754,S004,1
4877,T0000004755,S004,1
4878,T0000004756,S001,1
4879,T0000004757,S004,1
4880,T0000004758,S004,1
4881,T0000004759,S001,3
4882,T0000004760,S003,1
4883,T0000004761,S002,1
4884,T0000004762,S005,1
4885,T0000004763,S001,3
4886,T0000004764,S003,1
4887,T0000004765,S005,1
4888,T0000004766,S001,1
4889,T0000004767,S005,1
4890,T0000004768,S002,1
4891,T0000004769,S002,1
4892,T0000004770,S001,1
4893,T0000004771,S002,1
4894,T0000004772,S001,1
4895,T0000004773,S001,1
4896,T0000004774,S004,1
4897,T0000004775,S004,1
4898,T0000004776,S004,1
4899,T0000004777,S001,1
4900,T0000004778,S001,2
4901,T0000004779,S004,1
4902,T0000004780,S001,2
4903,T0000004781,S001,1
4904,T0000004782,S001,1
4905,T0000004782,S002,1
4906,T0000004783,S003,1
4907,T0000004784,S004,1
4908,T0000004784,S001,1
4909,T0000004784,S001,1
4910,T0000004785,S005,1
4911,T0000004786,S003,1
4912,T0000004787,S005,1
4913,T0000004787,S002,1
4914,T0000004788,S001,1
4915,T0000004789,S001,1
4916,T0000004790,S002,1
4917,T0000004791,S005,1
4918,T0000004792,S001,1
4919,T0000004793,S004,2
4920,T0000004794,S001,1
4921,T0000004795,S002,1
4922,T0000004796,S005,1
4923,T0000004797,S001,2
4924,T0000004798,S002,2
4925,T0000004799,S001,2
4926,T0000004800,S001,1
4927,T0000004801,S001,1
4928,T0000004802,S005,1
4929,T0000004803,S005,1
4930,T0000004804,S003,1
4931,T0000004805,S005,1
4932,T0000004806,S003,1
4933,T0000004807,S001,3
4934,T0000004808,S001,1
4935,T0000004809,S002,1
4936,T0000004810,S005,1
4937,T0000004811,S005,1
4938,T0000004812,S001,1
4939,T0000004813,S002,1
4940,T0000004814,S002,1
4941,T0000004815,S002,1
4942,T0000004815,S003,1
4943,T0000004816,S002,1
4944,T0000004817,S002,1
4945,T0000004818,S005,1
4946,T0000004819,S001,3
4947,T0000004820,S003,1
4948,T0000004821,S001,2
4949,T0000004822,S005,1
4950,T0000004823,S001,2
4951,T0000004824,S001,2
4952,T0000004825,S003,1
4953,T0000004826,S002,1
4954,T0000004827,S001,1
4955,T0000004828,S003,1
4956,T0000004829,S001,1
4957,T0000004830,S001,1
4958,T0000004831,S005,1
4959,T0000004832,S004,1
4960,T0000004832,S004,1
4961,T0000004833,S001,2
4962,T0000004834,S002,1
4963,T0000004835,S004,1
4964,T0000004836,S003,1
4965,T0000004837,S001,1
4966,T0000004837,S001,2
4967,T0000004837,S001,1
4968,T0000004838,S001,2
4969,T0000004839,S005,1
4970,T0000004840,S002,3
4971,T0000004841,S004,2
4972,T0000004842,S005,1
4973,T0000004843,S002,1
4974,T0000004844,S002,1
4975,T0000004845,S005,1
4976,T0000004846,S001,1
4977,T0000004847,S003,1
4978,T0000004848,S004,1
4979,T0000004849,S004,1
4980,T0000004850,S004,1
4981,T0000004851,S005,1
4982,T0000004852,S005,1
4983,T0000004853,S005,1
4984,T0000004854,S001,1
4985,T0000004855,S001,2
4986,T0000004856,S004,1
4987,T0000004857,S001,1
4988,T0000004858,S002,1
4989,T0000004859,S005,1
4990,T0000004860,S004,1
4991,T0000004861,S005,1
4992,T0000004862,S001,2
4993,T0000004863,S005,1
4994,T0000004864,S005,1
4995,T0000004865,S003,1
4996,T0000004866,S001,3
4997,T0000004867,S001,3
4998,T0000004868,S005,1
4999,T0000004869,S003,1
